movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,rating
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)",1928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3
6986,Ben-Hur: A Tale of the Christ,1925,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.1
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",1920,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4.0
6989,Gorky Park,1983,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.1666666666666665
6990,The Great Train Robbery,1978,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5
6992,Guarding Tess,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
6993,Hannah and Her Sisters,1986,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.8
6995,Hercules in New York,1970,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
6996,Highlander II: The Quickening,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2
6997,Hoffa,1992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0
6999,Housesitter,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
7000,Hudson Hawk,1991,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
7001,Invasion of the Body Snatchers,1978,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3.5
7002,Mindwalk,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
7003,Kafka,1991,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,3.0
7004,Kindergarten Cop,1990,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.8846153846153846
7005,King Ralph,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
7007,"Last Boy Scout, The",1991,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3.333333333333333
7008,Last Tango in Paris (Ultimo tango a Parigi),1972,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.9
7009,Lorenzo's Oil,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
7010,"Lover, The (Amant, L')",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.75
7011,"Bullfighter, The (Matador)",1986,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7012,Mr. Destiny,1990,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
7013,"Night of the Hunter, The",1955,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3.95
7016,Over the Top,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
7018,Presumed Innocent,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.0
7020,Proof,1991,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
7022,Battle Royale (Batoru rowaiaru),2000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.7692307692307687
7023,"Wedding Banquet, The (Xi yan)",1993,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
7025,"Midnight Clear, A",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
7026,Summer School,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
7027,Silverado,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9
7028,Quick Change,1990,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
7029,Rabid,1977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0
7034,Show Me Love (Fucking Åmål),1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7
7036,Teen Wolf,1985,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.875
7038,Things You Can Tell Just by Looking at Her,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.6666666666666665
7040,To Live and Die in L.A.,1985,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.5
7043,Vivre sa vie: Film en douze tableaux (My Life to Live),1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.25
7044,Wild at Heart,1990,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,3.4166666666666665
7045,"Witches, The",1990,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5
7046,"Witches of Eastwick, The",1987,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2.8571428571428568
7048,Nothing to Lose,1997,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
7050,Follow the Fleet,1936,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.5
7051,"What's New, Pussycat",1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
7055,Swing Time,1936,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.5
7056,"Public Enemy, The",1931,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.875
7058,Life with Father,1947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7059,National Velvet,1944,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7060,Jesus Christ Superstar,1973,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0625
7061,Dark Victory,1939,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.8333333333333335
7062,Birdman of Alcatraz,1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",1972,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.333333333333333
7064,Beauty and the Beast (La belle et la bête),1946,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.8571428571428568
7065,"Birth of a Nation, The",1915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
7067,Juliet of the Spirits (Giulietta degli spiriti),1965,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3.0
7068,Last Year at Marienbad (L'Année dernière à Marienbad),1961,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.25
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",1971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.25
7070,Red River,1948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.75
7071,"Woman Under the Influence, A",1974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25
7072,Stagecoach,1939,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0
7073,"Shot in the Dark, A",1964,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8
7074,"Navigator, The",1924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
7075,"Court Jester, The",1956,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5
7076,Bullitt,1968,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.833333333333333
7078,Jezebel,1938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7079,"Hunchback of Notre Dame, The",1939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7081,I'm No Angel,1933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
7082,That Touch of Mink,1962,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
7083,Sweet Dreams,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
7084,"Play It Again, Sam",1972,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.625
7085,Send Me No Flowers,1964,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
7086,Pygmalion,1938,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
7087,"Passage to India, A",1984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
7088,Black Orpheus (Orfeu Negro),1959,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.25
7089,Amarcord,1973,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.083333333333333
7090,Hero (Ying xiong),2002,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.863636363636364
7091,Horse Feathers,1932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.111111111111111
7093,"Front Page, The",1974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
7095,Looking for Mr. Goodbar,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
7096,Rivers and Tides,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),1984,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4.1
7101,Doc Hollywood,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
7102,Dragnet,1987,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.375
7107,Foul Play,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.333333333333333
7108,Crime Story (Zhong an zu),1993,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.5
7110,Blind Beast (Môjuu),1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
7111,Ryan's Daughter,1970,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
7115,Deep Red (Profondo rosso),1975,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.75
7116,Diabolique (Les diaboliques),1955,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.7
7117,Leprechaun,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
7121,Adam's Rib,1949,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.75
7122,King of Hearts,1966,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.75
7123,Naked Lunch,1991,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3.75
7125,Spring Forward,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7126,"Killing of a Chinese Bookie, The",1976,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,4.5
7130,Darling,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
7131,"Summer Place, A",1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7132,"Night at the Opera, A",1935,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0
7135,Shoot the Piano Player (Tirez sur le pianiste),1960,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3.625
7136,Stolen Kisses (Baisers volés),1968,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.25
7137,"Cooler, The",2003,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
7139,In America,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.852941176470588
7142,Honey,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
7143,"Last Samurai, The",2003,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.644444444444445
7147,Big Fish,2003,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.8272727272727267
7149,Something's Gotta Give,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.208333333333333
7150,Stuck on You,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
7151,Girl with a Pearl Earring,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.75
7152,"Statement, The",2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
7153,"Lord of the Rings: The Return of the King, The",2003,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.127840909090909
7154,Mona Lisa Smile,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.4375
7155,Calendar Girls,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
7158,House of Sand and Fog,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3
7160,Monster,2003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5625
7161,Cheaper by the Dozen,2003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571428571428572
7162,Cold Mountain,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.28125
7163,Paycheck,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.95
7164,Peter Pan,2003,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.333333333333333
7165,"Company, The",2003,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.5
7171,Aileen: Life and Death of a Serial Killer,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
7172,Distant (Uzak),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
7173,Along Came Polly,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3461538461538463
7177,Osama,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
7178,"Great Gatsby, The",1974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7179,Wuthering Heights,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
7180,Odds Against Tomorrow,1959,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0
7182,Lord Love a Duck,1966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7186,Once Upon a Crime...,1992,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5
7190,Jane Eyre,1970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
7192,Only the Strong,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
7193,"Adventures of Ford Fairlane, The",1990,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
7195,"Enforcer, The",1951,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.5
7196,"Men, The",1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
7198,The Pick-up Artist,1987,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0
7199,Melvin Goes to Dinner,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
7204,Hells Angels on Wheels,1967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
7206,Mon Oncle (My Uncle),1958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
7207,Where the Boys Are,1960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7208,Dr. Jekyll and Mr. Hyde,1941,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.0
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",1953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
7210,My Darling Clementine,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8333333333333335
7211,People Will Talk,1951,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5
7212,I Was a Male War Bride,1949,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
7215,To Have and Have Not,1944,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,4.0
7216,High Sierra,1941,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3.1666666666666665
7217,Dark Passage,1947,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,3.75
7219,They Drive by Night,1940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
7222,Reefer Madness (a.k.a. Tell Your Children),1938,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
7223,D.O.A.,1950,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3.1666666666666665
7228,Cool World,1992,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5
7234,"Strada, La",1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9
7236,"Boy and His Dog, A",1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
7238,Ashes and Diamonds (Popiól i diament),1958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
7245,Tormented,1960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0
7247,Chitty Chitty Bang Bang,1968,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The)",2001,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
7250,"Out of Towners, The",1970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
7254,The Butterfly Effect,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.46875
7255,Win a Date with Tad Hamilton!,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.357142857142857
7256,Touching the Void,2003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.2
7257,"Big Bounce, The",2004,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.25
7258,"Perfect Score, The",2004,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5
7260,Latter Days,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
7263,Miracle,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.863636363636364
7265,"Dreamers, The",2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8333333333333335
7266,"Lost Skeleton of Cadavra, The",2002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.25
7272,Super Fly (Superfly),1972,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5
7282,"Hip Hop Witch, Da",2000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5
7283,Swing Shift,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.75
7285,Thirteen,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9375
7294,Welcome to Mooseport,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
7300,Vanishing Point,1971,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
7302,"Thief of Bagdad, The",1924,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
7303,The Diary of Anne Frank,1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.5
7305,Black Widow,1987,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2.5
7307,Flesh & Blood,1985,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
7308,King Solomon's Mines,1985,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
7309,"Black Pirate, The",1926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
7311,"Goodbye, Mr. Chips",1939,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
7312,"Follow Me, Boys!",1966,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
7315,Against the Ropes,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
7316,Confessions of a Teenage Drama Queen,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
7317,EuroTrip,2004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1875
7318,"Passion of the Christ, The",2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0416666666666665
7319,Club Dread,2004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
7320,Dirty Dancing: Havana Nights,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
7323,"Good bye, Lenin!",2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7142857142857135
7324,Hidalgo,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7325,Starsky & Hutch,2004,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5
7327,Persona,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8333333333333335
7334,"Front, The",1976,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
7340,Just One of the Guys,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
7343,Wisconsin Death Trip,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5
7346,"Girl Next Door, The",2004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2692307692307687
7347,Secret Window,2004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.1666666666666665
7348,Spartan,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.3571428571428568
7349,Broken Wings (Knafayim Shvurot),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
7352,Wilbur Wants to Kill Himself,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
7354,Mad Dog and Glory,1993,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows),1996,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
7357,Peyton Place,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.75
7358,Searching for Debra Winger,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
7360,Dawn of the Dead,2004,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.4
7361,Eternal Sunshine of the Spotless Mind,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4.122641509433962
7362,Taking Lives,2004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.375
7366,Jersey Girl,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.1666666666666665
7367,"Ladykillers, The",2004,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5
7371,Dogville,2003,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.875
7372,Ned Kelly,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
7373,Hellboy,2004,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.2857142857142856
7374,Home on the Range,2004,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0
7375,"Prince & Me, The",2004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.333333333333333
7376,Walking Tall,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333333
7379,The Alamo,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.0
7380,Ella Enchanted,2004,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0
7381,"Whole Ten Yards, The",2004,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
7382,I'm Not Scared (Io non ho paura),2003,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.5
7386,"Ten Commandments, The",1956,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
7387,Dawn of the Dead,1978,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6
7394,Those Magnificent Men in Their Flying Machines,1965,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7395,Cheaper by the Dozen,1950,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
7396,Scenes From a Marriage (Scener ur ett äktenskap),1973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1
7407,Africa Screams,1949,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
7411,Munchies,1987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0
7415,"Late Show, The",1977,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2.5
7419,After Hours,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.875
7437,Connie and Carla,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7439,"Punisher, The",2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.7857142857142856
7445,Man on Fire,2004,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3.391304347826087
7448,Envy,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
7449,Godsend,2004,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.75
7450,Laws of Attraction,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
7451,Mean Girls,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5178571428571432
7453,New York Minute,2004,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7454,Van Helsing,2004,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.84375
