"gender","wave","match","attr1_1","sinc1_1","intel1_1","fun1_1"
0,7,0,18.18,18.18,18.18,18.18
0,7,0,18.18,18.18,18.18,18.18
0,7,0,18,18,20,18
0,7,0,18,18,20,18
0,7,1,18,18,20,18
0,7,0,18,18,20,18
0,7,0,18,18,20,18
0,7,0,18,18,20,18
0,7,0,18,18,20,18
0,7,1,18,18,20,18
0,7,1,18,18,20,18
0,7,0,18,18,20,18
0,7,0,18,18,20,18
0,7,1,18,18,20,18
0,7,0,18,18,20,18
0,7,0,18,18,20,18
0,7,1,18,18,20,18
0,7,0,18,18,20,18
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,1,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,15.09,16.98,16.98,18.87
0,7,0,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,1,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,1,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,0,8.51,19.15,19.15,19.15
0,7,1,8.51,19.15,19.15,19.15
0,7,1,8.51,19.15,19.15,19.15
0,7,1,8.51,19.15,19.15,19.15
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,1,12,20,20,20
0,7,0,12,20,20,20
0,7,1,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,12,20,20,20
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,1,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,0,14.55,16.36,18.18,18.18
0,7,1,14.55,16.36,18.18,18.18
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,1,14,20,20,14
0,7,1,14,20,20,14
0,7,0,14,20,20,14
0,7,1,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,14,20,20,14
0,7,0,9.76,19.51,19.51,14.63
0,7,1,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,1,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,1,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,9.76,19.51,19.51,14.63
0,7,0,15.38,17.31,17.31,17.31
0,7,0,15.38,17.31,17.31,17.31
0,7,0,15.38,17.31,17.31,17.31
0,7,1,15.38,17.31,17.31,17.31
0,7,0,15.38,17.31,17.31,17.31
0,7,1,15.38,17.31,17.31,17.31
0,7,0,15.38,17.31,17.31,17.31
0,7,0,15.38,17.31,17.31,17.31
0,7,1,15.38,17.31,17.31,17.31
0,7,0,15.38,17.31,17.31,17.31
0,7,0,15.38,17.31,17.31,17.31
0,7,1,15.38,17.31,17.31,17.31
0,7,0,15.38,17.31,17.31,17.31
0,7,1,15.38,17.31,17.31,17.31
0,7,1,15.38,17.31,17.31,17.31
0,7,1,15.38,17.31,17.31,17.31
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,1,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,15.09,18.87,18.87,16.98
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,1,14,18,16,18
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,1,14,18,16,18
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,0,14,18,16,18
0,7,1,14,18,16,18
0,7,1,14,18,16,18
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,1,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
0,7,0,14.29,16.33,16.33,18.37
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,0,19.05,19.05,19.05,19.05
1,7,1,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,1,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,15.91,20.45,20.45,20.45
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,1,16,18,18,18
1,7,0,16,18,18,18
1,7,1,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16,18,18,18
1,7,1,16,18,18,18
1,7,0,16,18,18,18
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,1,16.67,18.75,18.75,18.75
1,7,1,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,16.67,18.75,18.75,18.75
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,1,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,1,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,15.22,15.22,19.57,17.39
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,0,12,20,20,20
1,7,1,12,20,20,20
1,7,1,12,20,20,20
1,7,0,12,20,20,20
1,7,1,12,20,20,20
1,7,0,12,20,20,20
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,1,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,1,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,20.51,23.08,20.51,17.95
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,1,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,1,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,1,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,16.67,12.5,20.83,18.75
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,1,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,1,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,1,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,0,27.78,19.44,19.44,27.78
1,7,1,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,1,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,1,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,0,18.6,13.95,18.6,16.28
1,7,1,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,0,11.11,17.78,17.78,17.78
1,7,1,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,1,17.78,20,17.78,15.56
1,7,1,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,1,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,0,17.78,20,17.78,15.56
1,7,1,17.78,20,17.78,15.56
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,0,16.28,20.93,18.6,18.6
1,7,1,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,1,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,1,19.57,10.87,19.57,19.57
1,7,1,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,0,19.57,10.87,19.57,19.57
1,7,1,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,1,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,1,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,1,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,1,17.78,17.78,22.22,20
1,7,0,17.78,17.78,22.22,20
1,7,1,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,1,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,1,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,1,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
1,7,1,18.37,18.37,20.41,20.41
1,7,0,18.37,18.37,20.41,20.41
0,8,1,9.52,23.81,16.67,16.67
0,8,0,9.52,23.81,16.67,16.67
0,8,0,9.52,23.81,16.67,16.67
0,8,1,9.52,23.81,16.67,16.67
0,8,0,9.52,23.81,16.67,16.67
0,8,0,9.52,23.81,16.67,16.67
0,8,0,9.52,23.81,16.67,16.67
0,8,0,9.52,23.81,16.67,16.67
0,8,0,9.52,23.81,16.67,16.67
0,8,0,9.52,23.81,16.67,16.67
0,8,0,12.24,20.41,16.33,14.29
0,8,0,12.24,20.41,16.33,14.29
0,8,0,12.24,20.41,16.33,14.29
0,8,0,12.24,20.41,16.33,14.29
0,8,1,12.24,20.41,16.33,14.29
0,8,0,12.24,20.41,16.33,14.29
0,8,1,12.24,20.41,16.33,14.29
0,8,0,12.24,20.41,16.33,14.29
0,8,0,12.24,20.41,16.33,14.29
0,8,1,12.24,20.41,16.33,14.29
0,8,1,13.04,21.74,19.57,17.39
0,8,0,13.04,21.74,19.57,17.39
0,8,1,13.04,21.74,19.57,17.39
0,8,0,13.04,21.74,19.57,17.39
0,8,0,13.04,21.74,19.57,17.39
0,8,0,13.04,21.74,19.57,17.39
0,8,0,13.04,21.74,19.57,17.39
0,8,1,13.04,21.74,19.57,17.39
0,8,0,13.04,21.74,19.57,17.39
0,8,0,13.04,21.74,19.57,17.39
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.09,16.98,16.98,16.98
0,8,0,15.22,17.39,17.39,17.39
0,8,0,15.22,17.39,17.39,17.39
0,8,1,15.22,17.39,17.39,17.39
0,8,0,15.22,17.39,17.39,17.39
0,8,0,15.22,17.39,17.39,17.39
0,8,0,15.22,17.39,17.39,17.39
0,8,0,15.22,17.39,17.39,17.39
0,8,0,15.22,17.39,17.39,17.39
0,8,0,15.22,17.39,17.39,17.39
0,8,0,15.22,17.39,17.39,17.39
0,8,0,19.15,21.28,17.02,17.02
0,8,0,19.15,21.28,17.02,17.02
0,8,0,19.15,21.28,17.02,17.02
0,8,0,19.15,21.28,17.02,17.02
0,8,0,19.15,21.28,17.02,17.02
0,8,0,19.15,21.28,17.02,17.02
0,8,1,19.15,21.28,17.02,17.02
0,8,0,19.15,21.28,17.02,17.02
0,8,0,19.15,21.28,17.02,17.02
0,8,0,19.15,21.28,17.02,17.02
0,8,1,15.38,17.31,17.31,19.23
0,8,0,15.38,17.31,17.31,19.23
0,8,0,15.38,17.31,17.31,19.23
0,8,0,15.38,17.31,17.31,19.23
0,8,0,15.38,17.31,17.31,19.23
0,8,0,15.38,17.31,17.31,19.23
0,8,0,15.38,17.31,17.31,19.23
0,8,0,15.38,17.31,17.31,19.23
0,8,1,15.38,17.31,17.31,19.23
0,8,0,15.38,17.31,17.31,19.23
0,8,0,15.38,19.23,19.23,17.31
0,8,1,15.38,19.23,19.23,17.31
0,8,1,15.38,19.23,19.23,17.31
0,8,0,15.38,19.23,19.23,17.31
0,8,0,15.38,19.23,19.23,17.31
0,8,0,15.38,19.23,19.23,17.31
0,8,1,15.38,19.23,19.23,17.31
0,8,1,15.38,19.23,19.23,17.31
0,8,0,15.38,19.23,19.23,17.31
0,8,1,15.38,19.23,19.23,17.31
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,0,16.07,17.86,17.86,17.86
0,8,1,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
0,8,0,20,22.5,17.5,22.5
1,8,1,16.67,16.67,16.67,16.67
1,8,0,16.67,16.67,16.67,16.67
1,8,1,16.67,16.67,16.67,16.67
1,8,0,16.67,16.67,16.67,16.67
1,8,0,16.67,16.67,16.67,16.67
1,8,0,16.67,16.67,16.67,16.67
1,8,1,16.67,16.67,16.67,16.67
1,8,0,16.67,16.67,16.67,16.67
1,8,0,16.67,16.67,16.67,16.67
1,8,1,16.67,16.67,16.67,16.67
1,8,0,16.98,15.09,16.98,16.98
1,8,0,16.98,15.09,16.98,16.98
1,8,0,16.98,15.09,16.98,16.98
1,8,0,16.98,15.09,16.98,16.98
1,8,0,16.98,15.09,16.98,16.98
1,8,0,16.98,15.09,16.98,16.98
1,8,0,16.98,15.09,16.98,16.98
1,8,1,16.98,15.09,16.98,16.98
1,8,0,16.98,15.09,16.98,16.98
1,8,0,16.98,15.09,16.98,16.98
1,8,0,19.44,19.44,22.22,16.67
1,8,0,19.44,19.44,22.22,16.67
1,8,1,19.44,19.44,22.22,16.67
1,8,0,19.44,19.44,22.22,16.67
1,8,1,19.44,19.44,22.22,16.67
1,8,0,19.44,19.44,22.22,16.67
1,8,0,19.44,19.44,22.22,16.67
1,8,1,19.44,19.44,22.22,16.67
1,8,0,19.44,19.44,22.22,16.67
1,8,0,19.44,19.44,22.22,16.67
1,8,1,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,16.98,16.98,18.87,16.98
1,8,0,15.56,11.11,22.22,15.56
1,8,1,15.56,11.11,22.22,15.56
1,8,0,15.56,11.11,22.22,15.56
1,8,0,15.56,11.11,22.22,15.56
1,8,0,15.56,11.11,22.22,15.56
1,8,0,15.56,11.11,22.22,15.56
1,8,0,15.56,11.11,22.22,15.56
1,8,0,15.56,11.11,22.22,15.56
1,8,0,15.56,11.11,22.22,15.56
1,8,0,15.56,11.11,22.22,15.56
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,16.98,16.98,16.98,16.98
1,8,0,15.56,20,20,20
1,8,1,15.56,20,20,20
1,8,0,15.56,20,20,20
1,8,0,15.56,20,20,20
1,8,0,15.56,20,20,20
1,8,1,15.56,20,20,20
1,8,0,15.56,20,20,20
1,8,1,15.56,20,20,20
1,8,0,15.56,20,20,20
1,8,0,15.56,20,20,20
1,8,0,20.45,20.45,20.45,18.18
1,8,0,20.45,20.45,20.45,18.18
1,8,1,20.45,20.45,20.45,18.18
1,8,0,20.45,20.45,20.45,18.18
1,8,0,20.45,20.45,20.45,18.18
1,8,0,20.45,20.45,20.45,18.18
1,8,0,20.45,20.45,20.45,18.18
1,8,1,20.45,20.45,20.45,18.18
1,8,0,20.45,20.45,20.45,18.18
1,8,0,20.45,20.45,20.45,18.18
1,8,0,19.57,19.57,15.22,17.39
1,8,0,19.57,19.57,15.22,17.39
1,8,0,19.57,19.57,15.22,17.39
1,8,0,19.57,19.57,15.22,17.39
1,8,0,19.57,19.57,15.22,17.39
1,8,0,19.57,19.57,15.22,17.39
1,8,1,19.57,19.57,15.22,17.39
1,8,0,19.57,19.57,15.22,17.39
1,8,0,19.57,19.57,15.22,17.39
1,8,0,19.57,19.57,15.22,17.39
1,8,0,20.93,16.28,23.26,16.28
1,8,1,20.93,16.28,23.26,16.28
1,8,0,20.93,16.28,23.26,16.28
1,8,0,20.93,16.28,23.26,16.28
1,8,0,20.93,16.28,23.26,16.28
1,8,0,20.93,16.28,23.26,16.28
1,8,0,20.93,16.28,23.26,16.28
1,8,1,20.93,16.28,23.26,16.28
1,8,0,20.93,16.28,23.26,16.28
1,8,0,20.93,16.28,23.26,16.28
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,1,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,16,16,20,16
0,9,0,15.38,19.23,19.23,19.23
0,9,1,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,1,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,1,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,1,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,0,15.38,19.23,19.23,19.23
0,9,1,15.38,19.23,19.23,19.23
0,9,1,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,1,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
0,9,0,17.65,17.65,17.65,15.69
